,ingredient_amount,ingredient_unit,ingredient_name,type_string,type_num,cocktail_id,cocktail_name,url
839,15,ml,Chardonnay (Chablis) white wine,Wine,8,3138,Left Bank Martini,https://www.diffordsguide.com/cocktails/recipe/2464/left-bank-martini
840,7.5,ml,Dry vermouth,Wine,8,3138,Left Bank Martini,https://www.diffordsguide.com/cocktails/recipe/2464/left-bank-martini
841,,,Lime zest twist,Garnish,11,3138,Left Bank Martini,https://www.diffordsguide.com/cocktails/recipe/2464/left-bank-martini
842,45,ml,Navy rum,Rum,2,3139,Painkiller,https://www.diffordsguide.com/cocktails/recipe/1454/painkiller
843,90,ml,Pineapple juice,General,0,3139,Painkiller,https://www.diffordsguide.com/cocktails/recipe/1454/painkiller
844,22.5,ml,Orange juice (freshly squeezed),General,0,3139,Painkiller,https://www.diffordsguide.com/cocktails/recipe/1454/painkiller
845,15,ml,Coco Lopez - Cream of Coconut,General,0,3139,Painkiller,https://www.diffordsguide.com/cocktails/recipe/1454/painkiller
846,4,drop,Difford's Daiquiri Bitters (optional),General,0,3139,Painkiller,https://www.diffordsguide.com/cocktails/recipe/1454/painkiller
847,,,grated nutmeg and pineapple wedge,Garnish,11,3139,Painkiller,https://www.diffordsguide.com/cocktails/recipe/1454/painkiller
848,20,ml,Navy rum,Rum,2,3140,Rumshack Punch,https://www.diffordsguide.com/cocktails/recipe/5594/rumshack-punch
849,20,ml,White overproof rum,Rum,2,3140,Rumshack Punch,https://www.diffordsguide.com/cocktails/recipe/5594/rumshack-punch
850,15,ml,Peach purée,General,0,3140,Rumshack Punch,https://www.diffordsguide.com/cocktails/recipe/5594/rumshack-punch
851,10,ml,Peachtree peach schnapps,Liqueur,10,3140,Rumshack Punch,https://www.diffordsguide.com/cocktails/recipe/5594/rumshack-punch
852,20,ml,Lime juice,General,0,3140,Rumshack Punch,https://www.diffordsguide.com/cocktails/recipe/5594/rumshack-punch
853,40,ml,Pineapple juice,General,0,3140,Rumshack Punch,https://www.diffordsguide.com/cocktails/recipe/5594/rumshack-punch
854,10,ml,Giffard Grenadine syrup,General,0,3140,Rumshack Punch,https://www.diffordsguide.com/cocktails/recipe/5594/rumshack-punch
855,,,Lime wedge,Garnish,11,3140,Rumshack Punch,https://www.diffordsguide.com/cocktails/recipe/5594/rumshack-punch
856,25,ml,Patrón Reposado tequila,Tequila,6,3141,Atracción Ahumado Margarita,https://www.diffordsguide.com/cocktails/recipe/13471/atraccion-ahumado-margarita
857,20,ml,Del Maguey Vida Clásico mezcal,Mezcal,20,3141,Atracción Ahumado Margarita,https://www.diffordsguide.com/cocktails/recipe/13471/atraccion-ahumado-margarita
858,10,ml,Giffard Piment d'Espelette chile liqueur,Liqueur,10,3141,Atracción Ahumado Margarita,https://www.diffordsguide.com/cocktails/recipe/13471/atraccion-ahumado-margarita
859,5,ml,Orange Curaçao liqueur,Liqueur,10,3141,Atracción Ahumado Margarita,https://www.diffordsguide.com/cocktails/recipe/13471/atraccion-ahumado-margarita
860,5,ml,Agave syrup,General,0,3141,Atracción Ahumado Margarita,https://www.diffordsguide.com/cocktails/recipe/13471/atraccion-ahumado-margarita
861,20,ml,Lime juice,General,0,3141,Atracción Ahumado Margarita,https://www.diffordsguide.com/cocktails/recipe/13471/atraccion-ahumado-margarita
862,4,drop,Difford's Margarita Bitters,General,0,3141,Atracción Ahumado Margarita,https://www.diffordsguide.com/cocktails/recipe/13471/atraccion-ahumado-margarita
863,2,drop,Saline solution,General,0,3141,Atracción Ahumado Margarita,https://www.diffordsguide.com/cocktails/recipe/13471/atraccion-ahumado-margarita
864,,,Lime juice,Garnish,11,3141,Atracción Ahumado Margarita,https://www.diffordsguide.com/cocktails/recipe/13471/atraccion-ahumado-margarita
865,,,smoked salt,Garnish,11,3141,Atracción Ahumado Margarita,https://www.diffordsguide.com/cocktails/recipe/13471/atraccion-ahumado-margarita
866,,,Tajin seasoning rim,Garnish,11,3141,Atracción Ahumado Margarita,https://www.diffordsguide.com/cocktails/recipe/13471/atraccion-ahumado-margarita
867,45,ml,Straight rye whiskey,Whisky,4,3142,Scofflaw,https://www.diffordsguide.com/cocktails/recipe/1755/scofflaw
868,30,ml,Dry vermouth,Wine,8,3142,Scofflaw,https://www.diffordsguide.com/cocktails/recipe/1755/scofflaw
869,10,ml,Lemon juice,General,0,3142,Scofflaw,https://www.diffordsguide.com/cocktails/recipe/1755/scofflaw
870,5,ml,Giffard Grenadine syrup,General,0,3142,Scofflaw,https://www.diffordsguide.com/cocktails/recipe/1755/scofflaw
871,2.5,ml,Sugar syrup (rich),General,0,3142,Scofflaw,https://www.diffordsguide.com/cocktails/recipe/1755/scofflaw
872,1,dash,Peychaud's Bitters (optional),General,0,3142,Scofflaw,https://www.diffordsguide.com/cocktails/recipe/1755/scofflaw
873,2,drop,Saline solution (optional),General,0,3142,Scofflaw,https://www.diffordsguide.com/cocktails/recipe/1755/scofflaw
874,,,Lemon zest twist,Garnish,11,3142,Scofflaw,https://www.diffordsguide.com/cocktails/recipe/1755/scofflaw
875,50,ml,Patrón Reposado tequila,Tequila,6,3143,Herbaceous Border,https://www.diffordsguide.com/cocktails/recipe/5034/herbaceous-border
876,10,ml,Bigallet Genepi Grand Tetras,Liqueur,10,3143,Herbaceous Border,https://www.diffordsguide.com/cocktails/recipe/5034/herbaceous-border
877,25,ml,Lime juice,General,0,3143,Herbaceous Border,https://www.diffordsguide.com/cocktails/recipe/5034/herbaceous-border
878,15,ml,Celery saccharum (celery syrup),General,0,3143,Herbaceous Border,https://www.diffordsguide.com/cocktails/recipe/5034/herbaceous-border
879,4,drop,Difford's Margarita Bitters,General,0,3143,Herbaceous Border,https://www.diffordsguide.com/cocktails/recipe/5034/herbaceous-border
880,,,Celery stick stirrer,Garnish,11,3143,Herbaceous Border,https://www.diffordsguide.com/cocktails/recipe/5034/herbaceous-border
881,52.5,ml,Patrón Reposado tequila,Tequila,6,3144,Smokestack Lightning,https://www.diffordsguide.com/cocktails/recipe/2857/smokestack-lightning
882,7.5,ml,Caisteal Chamuis peated scotch whisky,Whisky,4,3144,Smokestack Lightning,https://www.diffordsguide.com/cocktails/recipe/2857/smokestack-lightning
883,15,ml,Agave syrup,General,0,3144,Smokestack Lightning,https://www.diffordsguide.com/cocktails/recipe/2857/smokestack-lightning
884,22.5,ml,Lime juice,General,0,3144,Smokestack Lightning,https://www.diffordsguide.com/cocktails/recipe/2857/smokestack-lightning
885,4,drop,Difford's Margarita Bitters (optional),General,0,3144,Smokestack Lightning,https://www.diffordsguide.com/cocktails/recipe/2857/smokestack-lightning
886,,,Lime wedge on rim,Garnish,11,3144,Smokestack Lightning,https://www.diffordsguide.com/cocktails/recipe/2857/smokestack-lightning
887,45,ml,Patrón Reposado tequila,Tequila,6,3145,Cherry Margarita,https://www.diffordsguide.com/cocktails/recipe/13470/cherry-margarita
888,15,ml,Cherry Heering cherry brandy liqueur,Liqueur,10,3145,Cherry Margarita,https://www.diffordsguide.com/cocktails/recipe/13470/cherry-margarita
889,10,ml,Luxardo Maraschino liqueur,Liqueur,10,3145,Cherry Margarita,https://www.diffordsguide.com/cocktails/recipe/13470/cherry-margarita
890,15,ml,Lime juice,General,0,3145,Cherry Margarita,https://www.diffordsguide.com/cocktails/recipe/13470/cherry-margarita
891,3,drop,Saline solution,General,0,3145,Cherry Margarita,https://www.diffordsguide.com/cocktails/recipe/13470/cherry-margarita
892,,,Salt rim,Garnish,11,3145,Cherry Margarita,https://www.diffordsguide.com/cocktails/recipe/13470/cherry-margarita
893,,,lime wedge,Garnish,11,3145,Cherry Margarita,https://www.diffordsguide.com/cocktails/recipe/13470/cherry-margarita
894,45,ml,Patrón Reposado tequila,Tequila,6,3146,My Boy Blue,https://www.diffordsguide.com/cocktails/recipe/13475/my-boy-blue
895,15,ml,Joseph Cartron Double Crème de Cassis de Bourgogne,Liqueur,10,3146,My Boy Blue,https://www.diffordsguide.com/cocktails/recipe/13475/my-boy-blue
896,7.5,ml,Dutch Cacao white crème de cacao,Liqueur,10,3146,My Boy Blue,https://www.diffordsguide.com/cocktails/recipe/13475/my-boy-blue
897,22.5,ml,Lime juice,General,0,3146,My Boy Blue,https://www.diffordsguide.com/cocktails/recipe/13475/my-boy-blue
898,15,ml,Pasteurised egg white (or aquafaba),General,0,3146,My Boy Blue,https://www.diffordsguide.com/cocktails/recipe/13475/my-boy-blue
899,,,Dehydrated lime wheel slice,Garnish,11,3146,My Boy Blue,https://www.diffordsguide.com/cocktails/recipe/13475/my-boy-blue
900,40,ml,Patrón Silver blanco tequila,Tequila,6,3147,Smoky Tommy's Margarita,https://www.diffordsguide.com/cocktails/recipe/13468/smoky-tommys-margarita
901,20,ml,Del Maguey Vida Clásico mezcal,Mezcal,20,3147,Smoky Tommy's Margarita,https://www.diffordsguide.com/cocktails/recipe/13468/smoky-tommys-margarita
902,15,ml,Agave syrup,General,0,3147,Smoky Tommy's Margarita,https://www.diffordsguide.com/cocktails/recipe/13468/smoky-tommys-margarita
903,25,ml,Lime juice,General,0,3147,Smoky Tommy's Margarita,https://www.diffordsguide.com/cocktails/recipe/13468/smoky-tommys-margarita
904,4,drop,Difford's Margarita Bitters,General,0,3147,Smoky Tommy's Margarita,https://www.diffordsguide.com/cocktails/recipe/13468/smoky-tommys-margarita
905,,,Orange juice,Garnish,11,3147,Smoky Tommy's Margarita,https://www.diffordsguide.com/cocktails/recipe/13468/smoky-tommys-margarita
906,,,rosemary sprig,Garnish,11,3147,Smoky Tommy's Margarita,https://www.diffordsguide.com/cocktails/recipe/13468/smoky-tommys-margarita
907,50,ml,Bourbon whiskey,Whisky,4,3148,Bourbon Mule,https://www.diffordsguide.com/cocktails/recipe/13404/bourbon-mule
908,12.5,ml,Lime juice,General,0,3148,Bourbon Mule,https://www.diffordsguide.com/cocktails/recipe/13404/bourbon-mule
909,7.5,ml,Sugar syrup (rich),General,0,3148,Bourbon Mule,https://www.diffordsguide.com/cocktails/recipe/13404/bourbon-mule
910,75,ml,Thomas Henry Ginger Beer,Beer,7,3148,Bourbon Mule,https://www.diffordsguide.com/cocktails/recipe/13404/bourbon-mule
911,,,Lime slice,Garnish,11,3148,Bourbon Mule,https://www.diffordsguide.com/cocktails/recipe/13404/bourbon-mule
912,,,mint sprigs bouquet,Garnish,11,3148,Bourbon Mule,https://www.diffordsguide.com/cocktails/recipe/13404/bourbon-mule
913,25,ml,Del Maguey Vida Clásico mezcal,Mezcal,20,3149,Mezcal Fruit Cup (Diffords No.8 Cup),https://www.diffordsguide.com/cocktails/recipe/4211/mezcal-fruit-cup-diffords-no8-cup
914,25,ml,Orange Curaçao liqueur,Liqueur,10,3149,Mezcal Fruit Cup (Diffords No.8 Cup),https://www.diffordsguide.com/cocktails/recipe/4211/mezcal-fruit-cup-diffords-no8-cup
915,25,ml,Rosso/rouge (sweet) vermouth,Wine,8,3149,Mezcal Fruit Cup (Diffords No.8 Cup),https://www.diffordsguide.com/cocktails/recipe/4211/mezcal-fruit-cup-diffords-no8-cup
916,2,dash,Bob's Lavender Bitters,General,0,3149,Mezcal Fruit Cup (Diffords No.8 Cup),https://www.diffordsguide.com/cocktails/recipe/4211/mezcal-fruit-cup-diffords-no8-cup
917,50,ml,Thomas Henry Ginger Ale,General,0,3149,Mezcal Fruit Cup (Diffords No.8 Cup),https://www.diffordsguide.com/cocktails/recipe/4211/mezcal-fruit-cup-diffords-no8-cup
918,50,ml,Cola,General,0,3149,Mezcal Fruit Cup (Diffords No.8 Cup),https://www.diffordsguide.com/cocktails/recipe/4211/mezcal-fruit-cup-diffords-no8-cup
919,,,Lemon,Garnish,11,3149,Mezcal Fruit Cup (Diffords No.8 Cup),https://www.diffordsguide.com/cocktails/recipe/4211/mezcal-fruit-cup-diffords-no8-cup
920,,,orange,Garnish,11,3149,Mezcal Fruit Cup (Diffords No.8 Cup),https://www.diffordsguide.com/cocktails/recipe/4211/mezcal-fruit-cup-diffords-no8-cup
921,,,strawberry slices,Garnish,11,3149,Mezcal Fruit Cup (Diffords No.8 Cup),https://www.diffordsguide.com/cocktails/recipe/4211/mezcal-fruit-cup-diffords-no8-cup
922,,,mint sprig,Garnish,11,3149,Mezcal Fruit Cup (Diffords No.8 Cup),https://www.diffordsguide.com/cocktails/recipe/4211/mezcal-fruit-cup-diffords-no8-cup
923,25,ml,Rutte Dry Gin,Gin,1,3150,Difford's Fruit Cup No.1 (gin based & Pimm's Cup-like),https://www.diffordsguide.com/cocktails/recipe/2169/diffords-fruit-cup-no1-gin-based-and-pimms-cup-like
924,25,ml,Orange Curaçao liqueur,Liqueur,10,3150,Difford's Fruit Cup No.1 (gin based & Pimm's Cup-like),https://www.diffordsguide.com/cocktails/recipe/2169/diffords-fruit-cup-no1-gin-based-and-pimms-cup-like
925,25,ml,Rosso/rouge (sweet) vermouth,Wine,8,3150,Difford's Fruit Cup No.1 (gin based & Pimm's Cup-like),https://www.diffordsguide.com/cocktails/recipe/2169/diffords-fruit-cup-no1-gin-based-and-pimms-cup-like
926,2,dash,Angostura Aromatic Bitters,General,0,3150,Difford's Fruit Cup No.1 (gin based & Pimm's Cup-like),https://www.diffordsguide.com/cocktails/recipe/2169/diffords-fruit-cup-no1-gin-based-and-pimms-cup-like
927,50,ml,Thomas Henry Ginger Ale,General,0,3150,Difford's Fruit Cup No.1 (gin based & Pimm's Cup-like),https://www.diffordsguide.com/cocktails/recipe/2169/diffords-fruit-cup-no1-gin-based-and-pimms-cup-like
928,50,ml,Cola,General,0,3150,Difford's Fruit Cup No.1 (gin based & Pimm's Cup-like),https://www.diffordsguide.com/cocktails/recipe/2169/diffords-fruit-cup-no1-gin-based-and-pimms-cup-like
929,,,Lemon,Garnish,11,3150,Difford's Fruit Cup No.1 (gin based & Pimm's Cup-like),https://www.diffordsguide.com/cocktails/recipe/2169/diffords-fruit-cup-no1-gin-based-and-pimms-cup-like
930,,,orange,Garnish,11,3150,Difford's Fruit Cup No.1 (gin based & Pimm's Cup-like),https://www.diffordsguide.com/cocktails/recipe/2169/diffords-fruit-cup-no1-gin-based-and-pimms-cup-like
931,,,strawberry slices,Garnish,11,3150,Difford's Fruit Cup No.1 (gin based & Pimm's Cup-like),https://www.diffordsguide.com/cocktails/recipe/2169/diffords-fruit-cup-no1-gin-based-and-pimms-cup-like
932,,,mint sprig,Garnish,11,3150,Difford's Fruit Cup No.1 (gin based & Pimm's Cup-like),https://www.diffordsguide.com/cocktails/recipe/2169/diffords-fruit-cup-no1-gin-based-and-pimms-cup-like
933,35,ml,The Busker Blended Irish Whiskey,Whisky,4,3151,Flip the Script,https://www.diffordsguide.com/cocktails/recipe/13406/flip-the-script
934,25,ml,Stout beer,Beer,7,3151,Flip the Script,https://www.diffordsguide.com/cocktails/recipe/13406/flip-the-script
935,10,ml,Maple syrup,General,0,3151,Flip the Script,https://www.diffordsguide.com/cocktails/recipe/13406/flip-the-script
936,1,,Egg (white & yolk),General,0,3151,Flip the Script,https://www.diffordsguide.com/cocktails/recipe/13406/flip-the-script
937,3,dash,Orinoco bitters,General,0,3151,Flip the Script,https://www.diffordsguide.com/cocktails/recipe/13406/flip-the-script
938,,,nutmeg,Garnish,11,3151,Flip the Script,https://www.diffordsguide.com/cocktails/recipe/13406/flip-the-script
939,60,ml,Caisteal Chamuis peated scotch whisky,Whisky,4,3152,Smok'n Rob Roy,https://www.diffordsguide.com/cocktails/recipe/13405/smokn-rob-roy
940,30,ml,Rosso/rouge (sweet) vermouth,Wine,8,3152,Smok'n Rob Roy,https://www.diffordsguide.com/cocktails/recipe/13405/smokn-rob-roy
941,4,drop,Bob's Abbotts bitters,General,0,3152,Smok'n Rob Roy,https://www.diffordsguide.com/cocktails/recipe/13405/smokn-rob-roy
942,,,Lemon zest twist,Garnish,11,3152,Smok'n Rob Roy,https://www.diffordsguide.com/cocktails/recipe/13405/smokn-rob-roy
943,,,Luxardo maraschino cherry,Garnish,11,3152,Smok'n Rob Roy,https://www.diffordsguide.com/cocktails/recipe/13405/smokn-rob-roy
944,2.5,ml,La Fée Parisienne absinthe,Spirits,21,3153,Bananarac,https://www.diffordsguide.com/cocktails/recipe/13399/bananarac
945,30,ml,Straight rye whiskey,Whisky,4,3153,Bananarac,https://www.diffordsguide.com/cocktails/recipe/13399/bananarac
946,30,ml,Rémy Martin 1738 Cognac,Brandy,5,3153,Bananarac,https://www.diffordsguide.com/cocktails/recipe/13399/bananarac
947,15,ml,Giffard Banane du Brésil liqueur,Liqueur,10,3153,Bananarac,https://www.diffordsguide.com/cocktails/recipe/13399/bananarac
948,2.5,ml,"sugar syrup, Demerara/Muscovado/Brown sugar (2:1)",General,0,3153,Bananarac,https://www.diffordsguide.com/cocktails/recipe/13399/bananarac
949,1,dash,Angostura Aromatic Bitters,General,0,3153,Bananarac,https://www.diffordsguide.com/cocktails/recipe/13399/bananarac
950,,,Lemon knotted pigtail zest twist,Garnish,11,3153,Bananarac,https://www.diffordsguide.com/cocktails/recipe/13399/bananarac
951,50,ml,Straight rye whiskey,Whisky,4,3154,Western Sour,https://www.diffordsguide.com/cocktails/recipe/13347/western-sour
952,20,ml,Pink grapefruit juice,General,0,3154,Western Sour,https://www.diffordsguide.com/cocktails/recipe/13347/western-sour
953,15,ml,Lime juice,General,0,3154,Western Sour,https://www.diffordsguide.com/cocktails/recipe/13347/western-sour
954,10,ml,Difford's Falernum liqueur,Liqueur,10,3154,Western Sour,https://www.diffordsguide.com/cocktails/recipe/13347/western-sour
955,7.5,ml,Sugar syrup (rich),General,0,3154,Western Sour,https://www.diffordsguide.com/cocktails/recipe/13347/western-sour
956,,,Lemon slice wheel,Garnish,11,3154,Western Sour,https://www.diffordsguide.com/cocktails/recipe/13347/western-sour
957,,,Luxardo Maraschino cherry sail,Garnish,11,3154,Western Sour,https://www.diffordsguide.com/cocktails/recipe/13347/western-sour
958,45,ml,Amontillado sherry,Wine,8,3155,USS Wondrich,https://www.diffordsguide.com/cocktails/recipe/13327/uss-wondrich
959,22.5,ml,Pineapple juice,General,0,3155,USS Wondrich,https://www.diffordsguide.com/cocktails/recipe/13327/uss-wondrich
960,22.5,ml,Rosso/rouge (sweet) vermouth,Wine,8,3155,USS Wondrich,https://www.diffordsguide.com/cocktails/recipe/13327/uss-wondrich
961,22.5,ml,Chocolate orange liqueur,Liqueur,10,3155,USS Wondrich,https://www.diffordsguide.com/cocktails/recipe/13327/uss-wondrich
962,,,Pineapple wedge,Garnish,11,3155,USS Wondrich,https://www.diffordsguide.com/cocktails/recipe/13327/uss-wondrich
963,22.5,ml,Rutte Dry Gin,Gin,1,3156,Hamilton the Hipster,https://www.diffordsguide.com/cocktails/recipe/13328/hamilton-the-hipster
964,22.5,ml,Bianco vermouth,Wine,8,3156,Hamilton the Hipster,https://www.diffordsguide.com/cocktails/recipe/13328/hamilton-the-hipster
965,22.5,ml,Vermouth amaro,Wine,8,3156,Hamilton the Hipster,https://www.diffordsguide.com/cocktails/recipe/13328/hamilton-the-hipster
966,15,ml,Cynar or other carciofo amaro,Liqueur,10,3156,Hamilton the Hipster,https://www.diffordsguide.com/cocktails/recipe/13328/hamilton-the-hipster
967,4,drop,Bob's Grapefruit Bitters,General,0,3156,Hamilton the Hipster,https://www.diffordsguide.com/cocktails/recipe/13328/hamilton-the-hipster
968,,,Grapefruit zest twist,Garnish,11,3156,Hamilton the Hipster,https://www.diffordsguide.com/cocktails/recipe/13328/hamilton-the-hipster
969,22.5,ml,Del Maguey Vida Clásico mezcal,Mezcal,20,3157,Spicy Dead Lady,https://www.diffordsguide.com/cocktails/recipe/13329/spicy-dead-lady
970,22.5,ml,Bittersweet orange-red aperitivo,Liqueur,10,3157,Spicy Dead Lady,https://www.diffordsguide.com/cocktails/recipe/13329/spicy-dead-lady
971,22.5,ml,Difford's Falernum liqueur,Liqueur,10,3157,Spicy Dead Lady,https://www.diffordsguide.com/cocktails/recipe/13329/spicy-dead-lady
972,22.5,ml,Lime juice,General,0,3157,Spicy Dead Lady,https://www.diffordsguide.com/cocktails/recipe/13329/spicy-dead-lady
973,1,dash,Chili tincture (firewater bitters),General,0,3157,Spicy Dead Lady,https://www.diffordsguide.com/cocktails/recipe/13329/spicy-dead-lady
974,,,lime slice wheel,Garnish,11,3157,Spicy Dead Lady,https://www.diffordsguide.com/cocktails/recipe/13329/spicy-dead-lady
