"cocktail_id","cocktail_base","cocktail_color1","cocktail_color2","cocktail_content","cocktail_difficulty","cocktail_glass","cocktail_img","cocktail_name_en","cocktail_name_ko","cocktail_rating","cocktail_update_date","cocktail_update_by"
1442,"Gin","흰색","흰색","Strega는 이탈리아에서 배운 아메리칸에서 Chartreuse를 대체합니다.",2.0,"쿠프 글라스","https://cdn.diffords.com/contrib/stock-images/2020/12/5fe479ef45792.jpg","L'Ultima Parola (by David Wondrich)","룰티마 파롤라 (바이 데이비드 원드리치)",4.5,"",0
1443,"Mezcal","흰색","흰색","화재 호흡 핫 페퍼 소스가있는 아몬드, 메스 칼, chartreuse 마가리타.",2.0,"쿠프 글라스","https://cdn.diffords.com/contrib/stock-images/2020/12/5fe1f99c14604.jpg","Dragon Punch","드래곤 펀치",4.5,"",0
1444,"Whisky","흰색","흰색","생강 에일과 향기로운 쓴 맛은 길고 더블린의 최고 - 혼합 위스키를 길게하고 컬러.",1.0,"하이볼 글라스 (최대 300ml)","https://cdn.diffords.com/contrib/stock-images/2020/12/5fe1f97e545ba.jpg","Dublin Spider Highball","더블린 스파이더 하이볼",4.5,"",0
1445,"Gin","흰색","흰색","풍부한 진 레이스 그랜드 마니에와 타르트 사워 레몬 주스는 푹신한 머리 아래 조화롭게 둥지를 틀었습니다.",2.0,"쿠프 글라스","https://cdn.diffords.com/contrib/stock-images/2020/12/5fe1fe0c1f854.jpg","Grand White Lady","그랜드 화이트 레이디",4.5,"",0
1446,"Wine","흰색","흰색","Armagnac에 묶인 드라이 셰리와 풍부한 아몬드는 열광적 인 상쾌한 감귤류와 크리올 쓴 복잡성을 터치합니다.",2.0,"쿠프 글라스","https://cdn.diffords.com/contrib/stock-images/2020/12/5fe1f9d901fad.jpg","Sherry Valance","셰리 밸런스",4.5,"",0
1447,"Vodka","흰색","흰색","열정 과일과 바닐라 크라우드 플레 이저는 Zesty Lime과 균형을 이루며 종종 측면에 스파클링 와인을 제공합니다.",2.0,"쿠프 글라스","https://cdn.diffords.com/contrib/stock-images/2019/12/5df122e9c1450.jpg","Porn Star Martini","폰 스타 마티니",4.5,"",0
1448,"Rum","흰색","흰색","바삭하고 가볍고 상쾌합니다.맛의 복잡성을 완벽하게 균형 잡는 맛으로 섬세하게 간단하지만.박격포와 유봉에 흰색 캐스터 설탕을 갈아",2.0,"쿠프 글라스","https://cdn.diffords.com/contrib/stock-images/2018/05/5af3010ae8f19.jpg","Daiquiri","다이키리",5.0,"",0
1449,"Gin","흰색","남색","예술적으로 번성하는 G & T는 섬세한 엘더 플라워 플라워 플라워 및 베리 노트를 추가합니다.",2.0,"코파 글래스","https://cdn.diffords.com/contrib/stock-images/2020/12/5fd89892d351a.jpg","Artist's Gin & Tonic","아티스트 진 & 토닉",4.0,"",0
1450,"Whisky","분홍색","흰색","2020 년 10 월 27 일 에이 맛있는 고전력 위스키, 동등한 부분에 대한 레시피에 대해 의견을 남긴 분별력있는 술꾼 인 Bob Cook에게 감사드립니다.",2.0,"쿠프 글라스","https://cdn.diffords.com/contrib/stock-images/2020/11/5fb540dcd7918.jpg","High Ryeser","하이 라이저",5.0,"",0
1451,"Wine","분홍색","흰색","나는 콜린 필드 내 프랑스 75 주현절에 감사드립니다.2017 년 6 월 초에 어느 날 저녁 나는 그의 술집 (Bar Hemingway)에 앉았고 그는 나에게 빈티지 75ml를 보여 주었다.",2.0,"콜린스 글라스","https://cdn.diffords.com/contrib/stock-images/2018/05/5af30441588f9.jpg","French 75 (Difford's recipe)","프렌치 75 (디포드 레시피)",5.0,"",0
1452,"Gin","흰색","흰색","Chartreuse 신자들은이 균형 잡힌 칙칙한 음료를 좋아할 것입니다.나는 하나입니다.",2.0,"쿠프 글라스","https://cdn.diffords.com/contrib/stock-images/2018/5/08/2018f61d1cf574e57eb272ee3d14801b50cf.jpg","The Last Word cocktail","더 라스트 워드 칵테일",5.0,"",0
1453,"Gin","노란색","흰색","꿀과 레몬의 조합은 독감 완화를 제안하지만이 진정 조합을 시도하기 전에 질병을 기다리지 않습니다.유익한 추가",2.0,"쿠프 글라스","https://cdn.diffords.com/contrib/stock-images/2019/08/5d52c56f2c934.jpg","Bee's Knees","비즈 니즈",4.5,"",0
1454,"Gin","흰색","흰색","자몽과 마라 시노는이 진 기반 클래식에서 서로 균형을 이룹니다.",2.0,"쿠프 글라스","https://cdn.diffords.com/contrib/stock-images/2018/05/5af3006e829b2.jpg","Colony","콜로니",4.5,"",0
1455,"Rum","갈색","흰색","올바르게 만들어지면이 창백한 핑크 칵테일은 과일 맛과 럼의 정신 사이에 완벽한 균형을 유지합니다.",2.0,"쿠프 글라스","https://cdn.diffords.com/contrib/stock-images/2020/02/5e5904c900fca.jpg","Mary Pickford Cocktail","메리 픽포드 칵테일",4.5,"",0
1456,"Brandy","갈색","흰색","Pimento Dram 은이 코냑 레이스 애플과 오렌지 겨울 시퍼에 크리스마스 향신료의 터치를 더합니다.",2.0,"올드 패션드 글라스","https://cdn.diffords.com/contrib/stock-images/2020/11/5fc12f17834e9.jpg","Flannel","플란넬",4.5,"",0
1457,"Mezcal","갈색","흰색","대담한 맛은 고전적인 마르티네즈 의이 특징적인 리프에서 조화롭게 결합됩니다.",2.0,"쿠프 글라스","https://cdn.diffords.com/contrib/stock-images/2020/11/5fc12e09e9075.jpg","Mezcal Martinez","메스칼 마르티네즈",4.5,"",0
1458,"Liqueur","흰색","흰색","섬세하게 과일 쓴 달콤한 달콤한 'n'사워 aperitivo.",2.0,"올드 패션드 글라스","https://cdn.diffords.com/contrib/stock-images/2020/11/5fc12efbf3153.jpg","H.S.L. Special","에이치.에스.엘. 스페셜",4.0,"",0
1459,"Vodka","갈색","흰색","꿀은 클래식 코스모 폴리탄 에서이 자몽 신선한 리프에 섬세한 맛과 풍부함을 더합니다.",2.0,"쿠프 글라스","https://cdn.diffords.com/contrib/stock-images/2020/11/5fc12e2edd725.jpg","Honey Cosmopolitan","허니 코스모폴리탄",4.5,"",0
1460,"Mezcal","갈색","흰색","시드니의 가장 유명한 하우스 칵테일 중 하나의 동등한 부분 리프.그것은 약간의 벨로우어이지만 음료의 쓴 달콤한 agave laced aperitivo를 유지합니다.",2.0,"쿠프 글라스","https://cdn.diffords.com/contrib/stock-images/2020/11/5fc12ee20f169.jpg","The Frank","더 프랭크",4.5,"",0
1461,"Rum","흰색","흰색","과일, 럼주, 섬세한 크리스마스 스파이스로 감귤 클렌징 감귤류.",2.0,"쿠프 글라스","https://cdn.diffords.com/contrib/stock-images/2020/11/5fc12f3209148.jpg","Christmas Daiquiri","크리스머스 다이키리",5.0,"",0
1462,"Brandy","흰색","남색","사과 브랜디와 향긋한 카샤사, 허브향 가득한 베네딕틴 리큐어, 쌉쌀한 페로 치나 비터스위트의 조화로운 트리오가 이 칵테일의 매력입니다.",2.0,"올드 패션드 글라스","https://cdn.diffords.com/contrib/stock-images/2020/11/5fb7dc2ba211b.jpg","Iron Clad Old Fashioned","아이언 클래드 올드 패션드",4.5,"",0
1463,"Rum","흰색","흰색","에스프레소 마티니의 리프에 파인애플, 아몬드 및 커피가 결합됩니다.",2.0,"쿠프 글라스","https://cdn.diffords.com/contrib/stock-images/2020/11/5faec1f134961.jpg","Espresso Martiki","에스프레소 마르티키",4.5,"",0
1464,"Liqueur","갈색","흰색","티키의 힌트가있는 허브 파인애플과 향신료.",2.0,"올드 패션드 글라스","https://cdn.diffords.com/contrib/stock-images/2020/11/5fb7dc43af3bb.jpg","Jungle Hunt","정글 헌트",4.5,"",0
1465,"Brandy","노란색","흰색","애플은 오렌지가 다소 지배적이지만 건조하고 열등하며 과일 콤보가 유쾌합니다.",2.0,"쿠프 글라스","https://cdn.diffords.com/contrib/stock-images/2020/11/5fb7dbe8c4c47.jpg","Calvados Cocktail","칼바도스 칵테일",4.0,"",0
1466,"Brandy","노란색","흰색","가을 사과와 섬세한 시나몬 스케이트 신맛.",2.0,"쿠프 글라스","https://cdn.diffords.com/contrib/stock-images/2020/11/5fb7dbc810c78.jpg","Fall From The Tree","폴 프롬 더 트리",4.5,"",0
1467,"Gin","흰색","흰색","어니스트 헤밍웨이 (Ernest Hemingway)는 혈류로 고통을 겪은 강화 된 술꾼 (당뇨병으로 이어질 수있는 희귀 한 유전성 질환)으로 설탕을 피했습니다.",2.0,"콜린스 글라스","https://cdn.diffords.com/contrib/stock-images/2021/09/6144998a99ca7.jpg","Green Isaac's Special","그린 이삭 스페셜",4.5,"",0
1468,"Whisky","흰색","흰색","이름에서 알 수 있듯이, 바나나 시럽의 튀김으로 가볍게 달고 맛을 낸 호밀 위스키 기반의 달콤한 맨하탄.",2.0,"쿠프 글라스","https://cdn.diffords.com/contrib/stock-images/2020/11/5fb7ea4864723.jpg","Ban-hattan","밴-해턴",4.5,"",0
1469,"Whisky","노란색","흰색","복잡한 약초 노트로 휘핑하고 섬세하게 쓴 맛.맛있는 아페리티브.",2.0,"닉 앤 노라 글라스","https://cdn.diffords.com/contrib/stock-images/2020/11/5fb540a7bd6a1.jpg","Yamabuki","야마부키",5.0,"",0
1470,"Mezcal","갈색","흰색","Mezcal은 레몬, 오렌지 및 라임 감귤류와 함께 라즈베리 과일을 주입했습니다.",2.0,"쿠프 글라스","https://cdn.diffords.com/contrib/stock-images/2020/11/5fb540f0ab25b.jpg","Aventura","어벤처라",4.5,"",0
1471,"Gin","빨간색","흰색","진 레이스, 쓴맛, 달콤한 'n'사워 및 풍부한 딸기.",2.0,"와인 글라스","https://cdn.diffords.com/contrib/stock-images/2020/11/5fb53fb253b1b.jpg","Frogroni","프로그로니",4.5,"",0
1472,"Whisky","갈색","주황색","뉴욕 신맛을 좋아한다면 20 세기 고전적인 버번 레이스, 붉은 아로마 화 리프를 시도해야합니다.",4.0,"쿠프 글라스","https://cdn.diffords.com/contrib/stock-images/2020/11/5faec1c62757e.jpg","19th Century","19th 센츄리",5.0,"2023-04-06 10:35:13",5
1473,"Vodka","분홍색","흰색","맛있는 맛의 트리오는 조화를 이루고 있습니다.타르트 루비 자몽과 레몬, 미묘한 쓴 맛, 풍부한 엘더 플라워.",2.0,"쿠프 글라스","https://cdn.diffords.com/contrib/stock-images/2020/11/5faec1a82d08c.jpg","Ruby","루비",5.0,"",0
1474,"Mezcal","갈색","흰색","연기가 자욱한 메즈 칼, 열성적 자몽 및 희미한 꽃 엘더 플라워, 특히 긴 연기가 자욱한 마무리와 함께 쓴 달콤하고 달콤한 'n'사워.",2.0,"쿠프 글라스","https://cdn.diffords.com/contrib/stock-images/2020/11/5faec185a1f8a.jpg","Old Mexican Friend","올드 멕시칸 프렌드",4.5,"",0
1475,"Whisky","노란색","흰색","이것은 대부분의 정치인들과 마찬가지로 활기차고 달콤하고 신맛이 나는 조합입니다.",2.0,"쿠프 글라스","https://cdn.diffords.com/contrib/stock-images/2021/03/605378c685087.jpg","Ward Eight","워드 에이트",4.0,"",0
1476,"Whisky","노란색","흰색","이 칵테일의 베이스 스피리트는 해리 트루먼 대통령을 영감으로 하여 만들어졌습니다. 트루먼 대통령은 버번 위스키만 마신 것으로 알려져 있으며, 일부 인사들에게는 마지막 위대한 민주당 대통령으로 여겨집니다.",2.0,"콜린스 글라스","https://cdn.diffords.com/contrib/stock-images/2020/11/5fa28d822d74d.jpg","The Democrat","더 데모크랏",4.0,"",0
1477,"Rum","갈색","흰색","럼과 버몬트는이 섬세하고 미묘하게 감귤 신선한 칵테일에 조화롭게 결합됩니다.",2.0,"쿠프 글라스","https://cdn.diffords.com/contrib/stock-images/2020/02/5e4fccb39c45f.jpg","El Presidente","엘 프레시덴테",5.0,"",0
1478,"Whisky","노란색","흰색","Peach와 Bourbon은 하늘에서 만든 경기이며 여기에서 감귤류 (홍차로 고전적으로 큰)와 열등 오렌지가 있습니다.클래식",2.0,"더블 올드 패션드 글라스","https://cdn.diffords.com/contrib/stock-images/2020/10/5f92e1a9bf871.jpg","Bourbon Peach Tea","버번 피치 티",4.5,"",0
1479,"Rum","흰색","흰색","당연히, 이것은 또한 잘 지친 럼과 잘 어울립니다. 그러나 나는이 맛있는 칵테일에서 단 3 년 정도 나이의 럼을 더 깨끗하게 물린 것을 선호합니다.",2.0,"쿠프 글라스","https://cdn.diffords.com/contrib/stock-images/2020/10/5f92e967baf47.jpg","Espresso Rumtini","에스프레소 럼티니",4.5,"",0
1480,"Rum","흰색","흰색","Cachaca로 묶고 한 입 크기이며 풍부한 매끄러운 꿀 균형 선명한 열등 라임.",1.0,"샷 글라스","https://cdn.diffords.com/contrib/stock-images/2020/10/5f92e0fc74c84.jpg","Pinga com Mel","핑가 콤 멜",4.5,"",0
1481,"Brandy","갈색","흰색","원래 레시피를 준수하려면 설탕 큐브를 부수고 쓴 맛으로 페이스트에 넣어야합니다.인생은 faff에 너무 짧습니다",2.0,"올드 패션드 글라스","https://cdn.diffords.com/contrib/stock-images/2020/10/5f92e0daab0a8.jpg","American Trilogy","아메리칸 트릴로지",4.5,"",0
1482,"Rum","갈색","흰색","섬세한 풍부한 붉은 과일 단맛으로 균형을 잡은 희미한 열등 타르네스와 함께 정신을 향합니다.",2.0,"쿠프 글라스","https://cdn.diffords.com/contrib/stock-images/2020/01/5e21c05c0378b.jpg","Sir Walter Cocktail","서 월터 칵테일",4.5,"",0
1483,"Gin","분홍색","흰색","진의 솔잎 느낌이 강조되는 이 칵테일은 클래식한 네그로니를 바탕으로 새롭게 재해석한 칵테일입니다. 쓴 맛과 쌉쌀한 맛이 어우러져 더욱 깊은 맛을 느낄 수 있습니다.",1.0,"올드 패션드 글라스","https://cdn.diffords.com/contrib/stock-images/2020/10/5f8993da0b0ea.jpg","Amaroni","아마로니",4.5,"",0
1484,"Rum","흰색","흰색","해당 칵테일은 카카오와 신맛이 느껴지는 고사리 대시로, 허브 깊이를 더해줍니다.",1.0,"올드 패션드 글라스","https://cdn.diffords.com/contrib/stock-images/2020/10/5f89936d8eb45.jpg","Macuna?ma","마쿠아니마",5.0,"",0
1485,"Wine","노란색","흰색","스위트 맨하탄을 바탕으로 풍미와 맛을 더한 칵테일입니다. 개성있고 풍미가 풍부합니다.",2.0,"쿠프 글라스","https://cdn.diffords.com/contrib/stock-images/2020/10/5f89934aef0f1.jpg","Downhill Daring","다운힐 데어링",4.5,"",0
1486,"Gin","흰색","흰색","향기로운 살구 오아-데비는 허브 버몬트에서 희미한 단맛을 가진 소나무 진 식물과 함께 자리 잡고 있습니다.",2.0,"쿠프 글라스","https://cdn.diffords.com/contrib/stock-images/2020/10/5f8993f8cdaf1.jpg","Gin Blossom Martini","진 블라섬 마티니",5.0,"",0
1487,"Gin","흰색","흰색","Corpse Reviver No.2 에서이 눈에 띄고 매우 꽃이 피고 옅은 아쿠아 마린-노란색 리프 (Lillet Blanc를 교체 함)는 지금까지 제거되지 않았습니다.",2.0,"쿠프 글라스","https://cdn.diffords.com/contrib/stock-images/2020/10/5f85bd076600c.jpg","Waterlily","워터릴리",3.5,"",0
1488,"Whisky","노란색","흰색","호밀 위스키 향신료, 허브 리큐어 복잡성 및 vinous 셰리가 어우러진 이 칵테일은 강력하고 섬세한 느낌을 선사합니다.",2.0,"올드 패션드 글라스","https://cdn.diffords.com/contrib/stock-images/2020/10/5f85bdf96c9c4.jpg","Old Barrel","올드 배럴",4.5,"",0
1489,"Rum","흰색","노란색","압신트의 맛을 지나면 시트러스와 카카오 맛이 어우러진 럼 앤 토닉 칵테일이 펼쳐집니다. 이 칵테일은 모든 사람들에게 호감을 끌지는 않겠지만, 일부 사람들은 이 칵테일에 깊이 빠져들 것입니다.",2.0,"콜린스 글라스","https://cdn.diffords.com/contrib/stock-images/2020/10/5f80708d5c9cc.jpg","Sahara Cubano","사하라 쿠바노",4.0,"",0
1490,"Whisky","갈색","흰색","정신적, 연기가 자욱하고, 흙, 쓴 달콤한, 꽃, 허브 및 복잡한.나는 원래 서브를 1/3로 줄여 복잡하고 진지하며 가장 많이 생산했습니다.",2.0,"닉 앤 노라 글라스","https://cdn.diffords.com/contrib/stock-images/2020/10/5f8061ed5d9b4.jpg","Devil's Soul","데빌즈 소울",5.0,"",0
1491,"Whisky","갈색","흰색","베리 과일과 감귤류는 부드러운 아일랜드 위스키로 부드럽게 애무합니다.",3.0,"콜린스 글라스","https://cdn.diffords.com/contrib/stock-images/2020/09/5f74470c406bc.jpg","High King","하이 킹",4.5,"",0
1492,"Whisky","흰색","흰색","이 맛있는 간단한 칵테일에 세 가지 재료가 훌륭하게 결합됩니다.",1.0,"쿠프 글라스","https://cdn.diffords.com/contrib/stock-images/2020/09/5f7446e905d5b.jpg","The Prospector","더 프로스펙터",5.0,"",0
1493,"Rum","흰색","갈색","이 빈티지 칵테일은 Jason E. Clapham이 우리에게 추천했습니다. Jason E. Clapham은 크리스마스 향신료를 가진 자메이카 다이 키리로 적절하게 묘사했습니다.",2.0,"쿠프 글라스","https://cdn.diffords.com/contrib/stock-images/2020/09/5f744641244d3.jpg","Winter","윈터",5.0,"",0
1494,"Rum","흰색","흰색","섬세하게 매운 항구는 달걀 흰자에 의해 매끄럽고 훈제 로즈마리에 의해 향상 된 다이 키리에 영향을 미쳤다.이 매운과 포트 와인 콤보는 겨울의",2.0,"쿠프 글라스","https://cdn.diffords.com/contrib/stock-images/2020/10/5f771de67691c.jpg","Blood, Smoke & Tears","블러드, 스모크 & 티어즈",4.0,"",0
1495,"Gin","분홍색","흰색","진과 생강이 어우러진 이 칵테일은 달달한 계란 흰자로 부드럽게 만들어져 생강의 특유의 매운맛이 더욱 완화됩니다.",2.0,"올드 패션드 글라스","https://cdn.diffords.com/contrib/stock-images/2021/03/6053763667b47.jpg","Backstabber","백스태버",4.0,"",0
1496,"Gin","갈색","흰색","풍부함과 미묘한 베리 맛을 더하는 슬로우 진이있는 클래식 네그로니보다 색이 밝고 맛이 더 부드럽습니다.",2.0,"올드 패션드 글라스","https://cdn.diffords.com/contrib/stock-images/2019/11/5dc588f896835.jpg","Sloegroni","슬로그로니",5.0,"",0
